mz	H/C	O/C
789.404178	1.347826087	0.195652174
789.582083	1.782608696	0.130434783
789.947545	0.448275862	0.827586207
790.428419	1.386363636	0.227272727
790.784412	2.019230769	0.019230769
790.946817	0.363636364	0.666666667
791.944568	0.392857143	0.964285714
792.402323	1.702702703	0.459459459
792.943188	0.583333333	1.125
793.94246	0.464285714	0.892857143
794.400215	1.756756757	0.405405405
795.529773	1.951219512	0.292682927
795.896572	0.28	1.04
796.373606	1.372093023	0.255813953
796.443006	1.3125	0.1875
796.490625	1.395833333	0.145833333
796.827991	1.945454545	0.018181818
796.936252	0.285714286	0.6
797.934003	0.3	0.866666667
798.573686	1.840909091	0.25
798.70147	2.020833333	0.104166667
798.933275	0.235294118	0.705882353
799.931895	0.366666667	0.8
